Image ID,SSIM,PSNR,LPIPS
00074,0.5320172,9.896490096847481,0.44257456064224243
00075,0.81630564,18.89496921896338,0.23649108409881592
00076,0.5925955,13.830793561088184,0.46306443214416504
00077,0.7290554,16.96382986984637,0.42999136447906494
00078,0.8159259,18.891327446949298,0.2924000322818756
00079,0.61173296,15.73190180805128,0.4852634072303772
00080,0.5240975,14.068490991007216,0.518036961555481
00081,0.722291,17.79574170397521,0.38329535722732544
00082,0.5934357,10.670904724355506,0.41331401467323303
00083,0.5291255,9.383379791924705,0.4505181908607483
00084,0.8137879,19.02602516902958,0.25817427039146423
00085,0.8682415,21.23669982826828,0.24480770528316498
00086,0.8231227,19.773347663394844,0.23528459668159485
00087,0.47454825,12.043879008026417,0.531823992729187
00088,0.67780715,16.294663342921616,0.35062116384506226
00089,0.604409,15.644680087972594,0.4546038508415222
00090,0.47849843,10.48066364697976,0.5186904668807983
00091,0.44867542,10.914942613817297,0.6662902235984802
00092,0.58027613,13.89981702811639,0.4544682204723358
00093,0.7039265,14.806939502043603,0.4633721113204956
00094,0.46422148,9.569793157692676,0.5738195180892944
00095,0.54114515,9.79170128346319,0.5282955169677734
00096,0.4129989,10.265165443731563,0.6211615800857544
00097,0.81838685,20.428084737362777,0.23708581924438477
00098,0.060006887,7.039410779613261,0.958684504032135
00099,0.81227016,18.022520703078516,0.3218989968299866
00100,0.8632005,20.847883579056923,0.17243033647537231
00101,0.6956354,13.864601036968146,0.5108922719955444
00102,0.54585356,12.891829389588253,0.48404502868652344
00103,0.6959949,12.781533744452375,0.3860938847064972
00104,0.55089647,10.943664280711115,0.45272329449653625
00105,0.47107854,11.337448663548322,0.5679711103439331
00106,0.5865987,12.769669549021291,0.42176705598831177
00107,0.4667271,10.79449087180615,0.6451795697212219
00108,0.8748142,18.165490673105808,0.24748925864696503
00109,0.47112575,10.425289862986556,0.6055401563644409
00110,0.56203216,10.601069304907574,0.45374080538749695
00111,0.50381905,9.546609431967465,0.4942517876625061
00112,0.6339595,15.632920247580575,0.37420934438705444
00113,0.5331184,9.2866214890069,0.45944705605506897
00114,0.61357325,13.98478597380562,0.39614418148994446
00115,0.5238103,12.868578588116579,0.5666228532791138
00116,0.6642758,13.577062121201902,0.3589426875114441
00117,0.07246012,7.600296472456889,0.8803375363349915
00118,0.43014872,9.280732712714032,0.5942814946174622
00119,0.6135421,12.365381285952413,0.4895210862159729
00120,0.474099,10.90377074246258,0.61663419008255
00121,0.6278747,12.673338492482412,0.4299808144569397
00122,0.5806369,11.068392345119904,0.46757158637046814
00123,0.6043827,9.859282340955481,0.3821669816970825
00124,0.6885641,14.194793114065165,0.3333224058151245
00125,0.55933833,13.707075461061615,0.4458571672439575
00126,0.54131013,14.046001029476917,0.5892751216888428
00127,0.32977712,10.491766510361149,0.6879081726074219
00128,0.59749585,13.627573860698973,0.4579745829105377
00129,0.5164601,11.030832320903542,0.47006216645240784
00130,0.4562734,10.502180789206104,0.5197287797927856
00131,0.70754725,15.37693761303251,0.44921499490737915
00132,0.5290534,13.489038706677686,0.5828777551651001
00133,0.5389417,9.862325752687676,0.41762256622314453
00134,0.6407512,12.917871554753134,0.3984057903289795
00135,0.5911205,11.868089103195329,0.42729485034942627
00136,0.43539813,9.359750201806957,0.5510749220848083
00137,0.6702983,15.529251577515817,0.47166311740875244
00138,0.9269336,20.935533345681712,0.18190893530845642
00139,0.62889487,13.182137062963195,0.4330344498157501
00140,0.5845726,13.9275539945141,0.41324418783187866
00141,0.6780369,15.343309390366333,0.4015457332134247
00142,0.7233419,16.531985565080042,0.41550153493881226
00143,0.63866025,14.698293689867832,0.3528914451599121
00144,0.6539729,16.578805988614533,0.36864393949508667
00145,0.60886043,14.290431504716835,0.41426169872283936
00146,0.3114877,9.458819664083212,0.6343362331390381
00147,0.6063216,14.431865759441688,0.4603223204612732
00148,0.5362864,10.345284657920464,0.5192859768867493
00149,0.5750148,10.766847008350528,0.4958297610282898
00150,0.64413005,13.461938764970569,0.4056483805179596
00151,0.6568237,12.140720829733123,0.4307370185852051
00152,0.81748456,18.650774673709417,0.24798858165740967
00153,0.5267172,9.187122501364623,0.4556288719177246
00154,0.8201625,19.906261622061635,0.24187864363193512
00155,0.80365485,16.03236079039716,0.2866073250770569
00156,0.91965705,21.185494932333263,0.1475679725408554
00157,0.52612966,9.666578441826644,0.480631023645401
00158,0.81007785,18.515999502058293,0.29855936765670776
00159,0.9213039,19.251600210085297,0.13985247910022736
00160,0.39546594,11.691894774464604,0.5959590077400208
00161,0.06905088,7.280706753038558,0.8823493123054504
00162,0.877435,20.056841537048303,0.20723780989646912
00163,0.5634095,12.461246063216752,0.5385984778404236
00164,0.42330623,10.310758507068023,0.5647250413894653
00165,0.52664083,12.093657395384707,0.47199878096580505
00166,0.604195,14.629816446271732,0.4716079831123352
00167,0.707056,15.24134543531976,0.43304651975631714
00168,0.5246165,11.559791577853174,0.45228832960128784
00169,0.8273916,20.452731487968666,0.25580325722694397
00170,0.42626187,10.43513395889882,0.565192461013794
00171,0.56199765,12.366197068214653,0.4079560339450836
00172,0.62517554,14.194682992180006,0.41511690616607666
00173,0.44695997,10.392221146098768,0.5429701209068298
00174,0.50067335,13.365433929915726,0.5160799026489258
00175,0.5499783,9.566935892375165,0.4175170958042145
00176,0.07732967,6.427464164855944,0.9010220766067505
00177,0.92640567,22.209565361092544,0.1703185737133026
00178,0.864649,16.21213791322112,0.21908612549304962
00179,0.5958424,12.790606009577655,0.40066584944725037
00180,0.59199494,12.383590457930376,0.4146527647972107
00181,0.63867927,14.296649143529098,0.4394974708557129
00182,0.67790747,15.165898187716634,0.3971777856349945
00183,0.9322193,20.431323720047658,0.15471838414669037
00184,0.64722717,14.292929850280647,0.4651137590408325
00185,0.54670686,11.60054089788395,0.4108816981315613
00186,0.32955587,9.979139317859477,0.6026405692100525
00187,0.6498755,14.321346907800862,0.3662862479686737
00188,0.5173355,10.734077960092181,0.5178207159042358
00189,0.6307593,14.309558972580263,0.41437646746635437
00190,0.64737505,14.460340641691511,0.37521952390670776
00191,0.6069683,10.145948317829763,0.4123415946960449
00192,0.9255603,23.090497817219738,0.1686256229877472
00193,0.6608124,13.209727138427613,0.42504698038101196
00194,0.92367345,20.280029088007513,0.1816479116678238
00195,0.5941818,14.10104019215713,0.4750378131866455
00196,0.8690993,22.136563436294324,0.14804302155971527
00197,0.54519176,9.912393775966247,0.4731591045856476
00198,0.623861,13.362875118483295,0.4184008836746216
00199,0.5881355,13.9826098946319,0.502622127532959
00200,0.059512272,7.234446097868091,0.8899566531181335
00201,0.61720896,12.6267657959675,0.43806207180023193
00202,0.81684446,18.193103143970735,0.32177484035491943
00203,0.11198265,9.311287497225626,0.8944308757781982
00204,0.7336886,14.231649926288599,0.3556995689868927
00205,0.44408402,12.77756270883355,0.5375760793685913
00206,0.7754257,16.9355221155395,0.2197965532541275
00207,0.54916406,10.632885060583142,0.4813792109489441
00208,0.508382,9.804682223931502,0.4683709442615509
00209,0.81738013,18.880048186647475,0.2332991063594818
00210,0.9237866,24.832521457025205,0.15643730759620667
00211,0.62212807,13.32934071846237,0.5032143592834473
00212,0.5750225,13.861529138804563,0.430469810962677
00213,0.8201037,19.296552202173945,0.27093440294265747
00214,0.6574118,14.583203290711083,0.37427186965942383
00215,0.27762583,9.74908043867054,0.6498897671699524
00216,0.74107903,16.236090508942894,0.3749830722808838
00217,0.6537315,14.094349679017508,0.37491917610168457
00218,0.9223466,22.148552467795316,0.2114138901233673
00219,0.6319577,13.951298193740326,0.45127344131469727
00220,0.8731861,22.13029330306503,0.14145368337631226
00221,0.87813336,22.578729910680014,0.24794745445251465
00222,0.92829424,23.144267399000338,0.12624484300613403
00223,0.4562877,11.825402036592026,0.5646618008613586
00224,0.56715465,14.26445747123914,0.45141875743865967
00225,0.71505094,16.067871081076873,0.3796907067298889
00226,0.65433186,11.97439082178191,0.3582386374473572
00227,0.11910787,10.301503591482748,0.9612285494804382
00228,0.8255346,19.104355850274565,0.2940989136695862
00229,0.4058093,9.24706580805376,0.5616647005081177
00230,0.87226677,19.999190970850197,0.25349661707878113
00231,0.51602906,12.697937487568133,0.540088951587677
00232,0.603806,11.558018121622984,0.4538739025592804
00233,0.6419839,14.434023717544182,0.4688008427619934
00234,0.52044106,12.192617159620426,0.45363688468933105
00235,0.629803,12.716121633543056,0.39597436785697937
00236,0.6433942,13.26302075335092,0.45340362191200256
00237,0.6039669,12.891980112625623,0.43232113122940063
00238,0.55929273,12.208837836436723,0.4640536308288574
00239,0.55783993,13.432280217138208,0.5784887075424194
00240,0.46077076,11.450941380709526,0.5995490550994873
00241,0.6258308,13.048367461016356,0.46437376737594604
00242,0.82746917,19.821197508762513,0.2767389118671417
00243,0.61474425,13.215839006901698,0.5015673637390137
00244,0.572845,12.296621082377943,0.40186071395874023
00245,0.7268761,17.658920799738112,0.4203665852546692
00246,0.6348625,14.908369040055597,0.3962063193321228
00247,0.59427756,13.756978201220738,0.48873552680015564
00248,0.7293885,16.425240827280373,0.4005699157714844
00249,0.8252829,18.886201104841295,0.25330692529678345
00250,0.66026944,14.535539197819201,0.47302883863449097
00251,0.6266007,13.054311182396825,0.44257092475891113
00252,0.52446234,8.563695617842429,0.47537025809288025
00253,0.54275984,9.987370912067036,0.5046784281730652
00254,0.43440387,10.262875409462243,0.6243346333503723
00255,0.6398817,11.608617177146431,0.48055243492126465
Mean,0.6059089,13.921979674958516,0.4449096972239204
FID_masked,,,192.33553803188536
