Image ID,SSIM,PSNR,LPIPS
00052,0.75098723,21.077859243840326,0.23265290260314941
00053,0.91347337,27.68992607661263,0.07291493564844131
00054,0.6311205,16.281039347755282,0.3582000732421875
00055,0.76441485,17.012129966120707,0.19441118836402893
00056,0.6528171,18.80035216089766,0.31583547592163086
00057,0.8267624,19.01537918674196,0.21350198984146118
00058,0.8920521,26.137685420368136,0.15187916159629822
00059,0.8396103,23.945493372838264,0.16304492950439453
00060,0.801809,23.26176033611531,0.22337135672569275
00061,0.9520769,27.24844910565691,0.07884722948074341
00062,0.7077039,16.772266814137197,0.2894797921180725
00063,0.8807008,23.852684490087626,0.14720004796981812
00064,0.6359539,17.15001789944364,0.33700284361839294
00065,0.71415573,17.87085337970598,0.24817566573619843
00066,0.7715352,19.674339375394542,0.21953386068344116
00067,0.9198182,26.609834443254275,0.09412964433431625
00068,0.863184,23.483557996422935,0.14047397673130035
00069,0.693022,22.725944672565067,0.28362035751342773
00070,0.8823538,22.363056162526767,0.10549214482307434
00071,0.7558508,17.34104020237316,0.2196025848388672
00072,0.74242425,18.44511263059189,0.23117700219154358
00073,0.72235185,15.29292087639412,0.22577828168869019
00074,0.9308088,31.751093400481388,0.047659844160079956
00075,0.8485221,21.764751456669828,0.10952110588550568
00076,0.92228955,28.45411159052317,0.05482299253344536
00077,0.72202486,18.653784351814938,0.21464678645133972
00078,0.6913572,16.869264146541894,0.2705777883529663
00079,0.8677289,23.865636813312335,0.10365036129951477
00080,0.8095034,22.688311715828636,0.1715192198753357
00081,0.9633067,29.638035973762506,0.04916900768876076
00082,0.69603187,18.841455523784003,0.2712917625904083
00083,0.70873404,17.892732840962875,0.2549207806587219
00084,0.9212649,27.803391108464993,0.09835465252399445
00085,0.9691475,31.959546861379344,0.0377420149743557
00086,0.67417264,15.00507436405157,0.2602970004081726
00087,0.66264117,14.619938867333584,0.28333744406700134
00088,0.9256544,29.03849382655094,0.042738936841487885
00089,0.8395195,19.195965821571853,0.11921911686658859
00090,0.9188459,26.341401520594587,0.0585269071161747
00091,0.8759241,21.641759423686636,0.10352124273777008
00092,0.9659527,32.15250249698724,0.05928630381822586
00093,0.70318747,14.452799331748029,0.33158254623413086
00094,0.9337282,24.473552899672775,0.06899289786815643
00095,0.65949637,17.99930598415019,0.21945255994796753
00096,0.77861816,18.948854870450553,0.20324715971946716
00097,0.8079738,22.977907652990815,0.21137619018554688
00098,0.8597014,21.663912141419402,0.09326951950788498
00099,0.8654526,22.533335846701373,0.1625472754240036
00100,0.9627638,30.281036564684165,0.05212459713220596
00101,0.8319652,25.35633317181044,0.14116983115673065
00102,0.7515432,18.18828172043718,0.1910293847322464
00103,0.9519448,26.222168244247328,0.06270305812358856
00104,0.6278271,14.6353945782067,0.32791632413864136
00105,0.6736489,16.866165209301517,0.2844150960445404
00106,0.7998724,18.423205556720898,0.21539686620235443
00107,0.97184324,28.14374492516015,0.052648451179265976
00108,0.7274931,16.45310352591308,0.1944231390953064
00109,0.72007346,18.628660392232593,0.2405492216348648
00110,0.80933887,18.82129592530665,0.22150066494941711
00111,0.91258603,24.918673765778724,0.07710256427526474
00112,0.58493143,16.036731680922422,0.39816510677337646
00113,0.86397505,22.60027546447028,0.1827428936958313
00114,0.57192624,15.169464022423572,0.3606676459312439
00115,0.69625854,18.385193624584325,0.233997642993927
00116,0.85121393,24.02330307889748,0.07315917313098907
00117,0.4796605,12.738524165007249,0.4457104802131653
00118,0.9572361,30.62233496856601,0.07116147875785828
00119,0.7043926,17.972265014329082,0.26091837882995605
00120,0.7866268,18.36156451914675,0.1920730173587799
00121,0.7326532,18.964871371815654,0.23589113354682922
00122,0.6711526,19.789476019319153,0.26892536878585815
00123,0.9640212,28.235404671795404,0.05341346561908722
00124,0.97130805,32.009538453963884,0.03218773379921913
00125,0.7323108,19.543434980110614,0.2292199432849884
00126,0.84956926,25.13368451996874,0.1419418454170227
00127,0.62745726,15.328520181504487,0.32885897159576416
00128,0.73652285,18.9650324844208,0.2342187911272049
00129,0.5488139,11.444340802784636,0.3456423878669739
00130,0.7793873,21.286916611139638,0.2505738139152527
00131,0.645254,16.167814774498083,0.37328585982322693
00132,0.76823854,19.616381437002886,0.2016061395406723
00133,0.47754583,13.938475030325037,0.42529281973838806
00134,0.8802905,20.491938787389063,0.0885496512055397
00135,0.9285722,26.73124891881178,0.09868316352367401
00136,0.58447665,12.82781281388216,0.3533322513103485
00137,0.8168328,20.41977596704345,0.2070530354976654
00138,0.9632263,26.688500008487082,0.034120991826057434
00139,0.77687836,17.880202328204742,0.1951511949300766
00140,0.8474811,20.78888551460517,0.18379926681518555
00141,0.72919196,19.048776990359062,0.2555016279220581
00142,0.6590535,17.3450460276387,0.28227317333221436
00143,0.7630057,17.664948100347857,0.2500339150428772
00144,0.7299087,21.801197979204975,0.21359656751155853
00145,0.6397093,18.419501555803482,0.3042616844177246
00146,0.79398394,22.101848608252496,0.1828991323709488
00147,0.76860493,21.94487493477494,0.19143807888031006
00148,0.6026878,14.837178731397376,0.26046326756477356
00149,0.7457269,17.822576615098953,0.1946287602186203
00150,0.7870047,20.49115755537928,0.20582790672779083
00151,0.8144388,19.542963819360846,0.2300252467393875
00152,0.7849192,19.932601951631092,0.21538464725017548
00153,0.55665976,15.114400689960778,0.38492146134376526
00154,0.79373455,19.231467509857055,0.13170969486236572
00155,0.67934245,18.402137360565852,0.2797461748123169
00156,0.93733484,27.540176411042733,0.05947994813323021
00157,0.69443494,18.709037185843155,0.23741866648197174
00158,0.8093144,21.096344926254528,0.17657509446144104
00159,0.59536356,15.796042731093953,0.2584093511104584
00160,0.9533295,25.46405126067159,0.05540112033486366
00161,0.7726591,22.37911475396755,0.14615316689014435
00162,0.8321573,16.95380160459292,0.13986127078533173
00163,0.8761191,24.497209974120224,0.10159917175769806
00164,0.75674987,17.7367666542966,0.24251121282577515
00165,0.9320963,28.05157599895701,0.06048461049795151
00166,0.9667017,29.60705395479711,0.058113984763622284
00167,0.8839831,25.74955022626892,0.11280298978090286
00168,0.9697593,31.424567845152495,0.04739522933959961
00169,0.96929455,33.41451214857418,0.02333475649356842
00170,0.73040503,20.614281760869943,0.2627829909324646
00171,0.60120845,11.70248345967456,0.2805394232273102
00172,0.672429,15.175788397118984,0.28607454895973206
00173,0.694356,15.379201140943051,0.19762089848518372
00174,0.6383326,20.86578587065112,0.28763777017593384
00175,0.7024427,17.95675846640719,0.25739434361457825
00176,0.7883293,22.102343153145114,0.19654563069343567
00177,0.63018125,14.519054563689345,0.3295084238052368
00178,0.6911996,17.10628932629428,0.22706742584705353
00179,0.68545437,19.648021579285615,0.33387744426727295
00180,0.6354835,17.950837664697712,0.35609883069992065
00181,0.78215533,21.71332372309504,0.1787714958190918
00182,0.7667249,21.620092590913682,0.15800710022449493
00183,0.9099193,21.338874536282123,0.09157535433769226
00184,0.76093477,19.64353335388867,0.2198137640953064
00185,0.928772,25.53329969813305,0.13369451463222504
00186,0.9301192,27.584765574391387,0.07711814343929291
00187,0.7752402,18.396816661240134,0.17255453765392303
00188,0.8962149,25.536929230866832,0.08946169167757034
00189,0.70212525,15.761425967442184,0.23889516294002533
00190,0.9091225,28.456814555934663,0.08874823153018951
00191,0.5556583,12.34874235376709,0.3602643609046936
00192,0.6844782,15.117816345654836,0.30200910568237305
00193,0.7096722,19.113199074703907,0.25693055987358093
00194,0.5751558,15.864525152488586,0.3981993496417999
00195,0.7669037,17.075826609235648,0.23411163687705994
00196,0.8903578,26.990925440203554,0.061470016837120056
00197,0.64019746,17.549907139300416,0.2868809103965759
00198,0.8769069,21.635131151663536,0.1074824258685112
00199,0.5723493,19.01954029236616,0.42952531576156616
00200,0.62341285,14.04521878407645,0.3056407570838928
00201,0.7301235,18.333122134270145,0.3100602328777313
00202,0.96611404,29.23701681429309,0.0496867299079895
00203,0.7885132,23.12523499097139,0.21440060436725616
00204,0.8169181,22.975153188636046,0.2039160132408142
00205,0.5427477,12.99127349424423,0.4128381013870239
00206,0.9650237,30.22216495593066,0.037207186222076416
00207,0.8957,22.935387343381795,0.08556655794382095
00208,0.6009013,10.64079329309157,0.33515363931655884
00209,0.9697466,30.836458090280622,0.05040254816412926
00210,0.7536273,22.081308616663527,0.24543344974517822
00211,0.9715429,32.73054591115665,0.03350622579455376
00212,0.91329795,28.62192931460843,0.09510892629623413
00213,0.7034958,18.23549934575208,0.2980213761329651
00214,0.7150831,21.310435420737683,0.2271709144115448
00215,0.7587965,23.9557914616681,0.2361445426940918
00216,0.59023064,20.350621892251443,0.3918044865131378
00217,0.9797992,34.57980844708135,0.03388513624668121
00218,0.6764094,17.327478329755465,0.28441113233566284
00219,0.7673525,20.168600238239925,0.23415979743003845
00220,0.8064973,23.79840610921447,0.17998623847961426
00221,0.6662875,20.639688320940873,0.23846711218357086
00222,0.81639934,21.337134086151906,0.1572711020708084
00223,0.86304975,21.3007175463151,0.17772114276885986
00224,0.46352234,15.888133315982556,0.35932856798171997
00225,0.96735644,29.915848860163265,0.03659096732735634
00226,0.6888035,16.853969042673004,0.27472805976867676
00227,0.63054967,14.720826611540803,0.32114458084106445
00228,0.8002525,21.315783823147797,0.2063843011856079
00229,0.7815133,15.96751315343373,0.2219947725534439
00230,0.8012727,21.321977968056032,0.15817102789878845
00231,0.6937875,15.82584317948686,0.22093018889427185
00232,0.6952813,16.065402946803612,0.24465413391590118
00233,0.72772807,20.067211317407462,0.24517688155174255
00234,0.63672066,13.754993254844837,0.29731693863868713
00235,0.9456375,29.911395677287533,0.03949061781167984
00236,0.6305782,14.448834881188684,0.31384560465812683
00237,0.78900343,21.875156989931845,0.17154331505298615
00238,0.6744582,16.934901939248014,0.3193635940551758
00239,0.8867691,26.241196211254383,0.11836077272891998
00240,0.6616499,16.746321380586696,0.27322322130203247
00241,0.8826599,23.61919900580391,0.07080020755529404
00242,0.6981857,18.014003950671597,0.2660495936870575
00243,0.644562,15.621956515289755,0.2768566906452179
00244,0.9421189,27.41161193578609,0.15706054866313934
00245,0.7425116,16.890712221404126,0.2542639970779419
00246,0.5402492,19.04778385839513,0.40656790137290955
00247,0.9667647,30.070885962246727,0.06284095346927643
00248,0.64155406,18.355800248406695,0.2524952292442322
00249,0.92985076,27.569288913556274,0.06405135989189148
00250,0.9641905,31.0074876417664,0.08409127593040466
00251,0.65748614,18.108909768810705,0.2909771203994751
00252,0.7673567,17.90459800402512,0.19098849594593048
00253,0.5015478,15.651328901870993,0.3732959032058716
00254,0.87032396,22.405621888998898,0.06173533946275711
00255,0.9746189,33.14229580531386,0.06569385528564453
Mean,0.7770338,20.92407713791739,0.19877426614402793
FID_masked,,,100.27841394767049
