num_images,K,fid,ssim,psnr,checkpoint
256,1,95.65363625307987,0.16884686052799225,8.343070005167917,celeba_model/alpha_runs/learnable/best.tar
256,1,134.38232195067167,0.36223170161247253,11.541973946185783,celeba_model/alpha_runs/learnable/best.tar
256,4,146.0683347840099,0.36624401807785034,11.04217736531572,celeba_model/alpha_runs/learnable/best.tar
10000,4,40.53226507488438,0.7795150279998779,22.072318011232735,celeba_model/alpha_runs/learnable/best.tar,celeba_train,1337
